sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;232;690305;593014.2198275862;953;5;232;232;1.23 (+- 0.56);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;178;690230;597998.5393258428;356;2;178;178;1.30 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;178;690230;597998.5393258428;356;2;178;178;1.30 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;170;690230;595658.7529411765;170;1;170;170;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;218;690451;593749.0412844036;1150;6;218;218;1.29 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;268;690451;588645.5820895522;2360;12;268;268;1.30 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;180;690451;593462.4833333333;360;2;180;180;1.27 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;230;690526;590663.5173913044;941;5;230;230;1.26 (+- 0.55);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;189;690451;597042.4867724868;189;1;189;189;1.33 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;210;690451;592287.7;388;2;210;210;1.30 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;244;690451;589765.6967213114;1364;7;244;244;1.26 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;182;690384;589887.7087912088;692;4;182;182;1.30 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;200;690451;589330.65;380;2;200;200;1.25 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;182;690451;589828.6868131869;182;1;182;182;1.24 (+- 0.54);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;174;690451;592817.4655172414;174;1;174;174;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;167;690230;592643.4730538923;167;1;167;167;1.30 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;171;690451;592148.8421052631;171;1;171;171;1.29 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>forum_vis_START>forum_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;200;690267;584626.63;363;2;200;200;1.33 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>forum_vis_START>forum_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;168;690251;587308.5178571428;168;1;168;168;1.26 (+- 0.51);1.5;1.0;2
7;assignment_vis_START>forum_vis_START>forum_vis_START>forum_vis_START>forum_vis_START>assignment_vis_END>assignment_sub_END;166;690267;582532.0180722892;166;1;166;166;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>forum_vis_START>forum_vis_START>forum_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;184;690267;586278.1467391305;347;2;184;184;1.33 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>forum_vis_START>forum_vis_START>forum_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;163;690267;587353.0490797546;326;2;163;163;1.34 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>forum_vis_START>forum_vis_START>forum_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;168;690266;580929.0178571428;168;1;168;168;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>forum_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;171;690267;590187.6140350878;171;1;171;171;1.34 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>forum_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;182;690267;588540.0769230769;182;1;182;182;1.34 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;192;690540;579767.1875;366;2;192;192;1.23 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;173;690540;573347.9075144508;173;1;173;173;1.23 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;174;690598;577137.408045977;174;1;174;174;1.22 (+- 0.51);1.0;1.5;2
7;assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;171;690598;581652.0233918129;171;1;171;171;1.25 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END;224;690482;593864.0669642857;2312;12;224;224;1.25 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END;249;690482;594661.4899598394;3932;20;249;249;1.23 (+- 0.53);1.0;1.0;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;285;690482;591277.2070175438;3823;19;285;285;1.24 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END;166;690203;598300.813253012;1328;8;166;166;1.25 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END;224;690482;593864.0669642857;1936;10;224;224;1.25 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_END;168;690443;598138.8630952381;672;4;168;168;1.23 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_END;168;690443;598138.8630952381;672;4;168;168;1.23 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;292;690282;595233.9349315069;7680;38;292;292;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;388;690561;591444.3170103093;13035;63;388;388;1.25 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END;197;690282;603111.0609137056;3692;20;197;197;1.28 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;418;690561;589686.6674641148;15416;72;418;418;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;353;690561;592915.0963172804;12636;60;353;353;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END;318;690561;593437.0220125787;9854;50;318;318;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;250;690282;601304.316;6408;32;250;250;1.29 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END;198;690282;600847.7272727273;3700;20;198;198;1.29 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;250;690282;601304.316;5250;26;250;250;1.29 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;292;690282;595233.9349315069;7284;36;292;292;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END;223;690282;599306.9686098655;4656;24;223;223;1.30 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END;197;690282;603111.0609137056;4352;24;197;197;1.28 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END;220;690282;601912.1272727273;4768;24;220;220;1.29 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END;182;690282;601959.6483516484;2912;16;182;182;1.28 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_sub_END;220;690282;601912.1272727273;3992;20;220;220;1.29 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_try_END>assignment_sub_END;197;690282;603111.0609137056;3692;20;197;197;1.28 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END;220;690282;599732.6318181818;4632;24;220;220;1.29 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END;198;690282;600847.7272727273;4360;24;198;198;1.29 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;250;690282;601304.316;6062;30;250;250;1.29 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_try_END>assignment_sub_END;198;690282;600847.7272727273;3700;20;198;198;1.29 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;178;690528;596486.0056179776;356;2;178;178;1.22 (+- 0.50);1.25;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;467;690303;595647.7002141328;13879;58;467;467;1.26 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;355;690303;600366.7408450705;9834;42;355;355;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;334;690303;602522.2694610779;8586;38;334;334;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;362;690303;602162.8563535912;9918;42;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;311;690303;601980.5884244373;6320;28;311;311;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;362;690303;602162.8563535912;8054;34;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;334;690303;602522.2694610779;7218;32;334;334;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;269;690282;605135.966542751;7486;38;269;269;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_try_END;215;690282;604290.3720930233;3800;20;215;215;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;269;690282;605135.966542751;6312;32;269;269;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;396;690561;599018.5732323233;16594;78;396;396;1.26 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;408;690582;598131.6715686275;14254;64;408;408;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;529;690582;593928.516068053;24317;105;529;529;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;310;690282;597415.3838709678;7142;34;310;310;1.25 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;514;690598;595729.5272373541;21320;94;514;514;1.25 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_try_END;183;690282;602751.3005464481;2840;16;183;183;1.26 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;340;690303;601471.2852941176;9674;42;340;340;1.28 (+- 0.50);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;332;690303;601726.5240963856;9398;42;332;332;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;400;690303;602244.63;12481;53;400;400;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;332;690303;601726.5240963856;7686;34;332;332;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;205;690528;598990.0292682927;410;2;205;205;1.23 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;201;690282;602746.5024875621;1608;8;201;201;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_try_END;269;690303;601587.2118959108;5472;24;269;269;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;355;690303;600366.7408450705;9038;38;355;355;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;334;690303;602522.2694610779;7876;34;334;334;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;307;690303;601472.2019543974;6732;28;307;307;1.28 (+- 0.50);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;311;690303;601980.5884244373;6632;28;311;311;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;362;690303;602162.8563535912;8798;36;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;311;690303;601980.5884244373;5632;24;311;311;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END;265;690303;601003.3433962264;6144;28;265;265;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;340;690303;601471.2852941176;8500;36;340;340;1.28 (+- 0.50);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;332;690303;601726.5240963856;8272;36;332;332;1.28 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;214;690528;599985.8598130841;428;2;214;214;1.19 (+- 0.49);1.0;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;205;690528;598175.2634146342;410;2;205;205;1.20 (+- 0.49);1.0;1.0;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;224;690282;604212.8482142857;1700;8;224;224;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_try_END;296;690303;602038.4966216217;5696;24;296;296;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;394;690303;600793.6675126903;9604;39;394;394;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;381;690303;601604.4776902887;8442;35;381;381;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;338;690303;602328.2958579882;7334;30;338;338;1.26 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;357;690303;601315.5070028012;7330;30;357;357;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;415;690303;601545.1518072289;9583;38;415;415;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;357;690303;601315.5070028012;6286;26;357;357;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;257;690282;604945.0661478599;5616;28;257;257;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;249;690282;602937.3534136546;4836;24;249;249;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;310;690282;603907.8935483871;7966;38;310;310;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;249;690282;602937.3534136546;4098;20;249;249;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;310;690561;599664.1258064517;7380;36;310;310;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;310;690561;598584.3516129032;7550;36;310;310;1.27 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;445;690561;599333.9235955057;16802;76;445;445;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;250;690282;601832.476;2190;10;250;250;1.26 (+- 0.52);1.25;1.0;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;464;690582;598311.3965517242;14145;60;464;464;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;193;690282;604312.0621761658;2080;12;193;193;1.26 (+- 0.52);1.5;1.0;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;193;690282;604312.0621761658;1756;10;193;193;1.26 (+- 0.52);1.5;1.0;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;359;690282;597198.8412256268;7764;35;359;359;1.25 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;250;690282;599812.012;4100;20;250;250;1.26 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;215;690282;601126.7162790698;3784;20;215;215;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;245;690282;600846.1061224489;4856;24;245;245;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;204;690282;600655.774509804;3008;16;204;204;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;245;690282;600846.1061224489;4084;20;245;245;1.27 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;215;690282;601126.7162790698;3440;18;215;215;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;167;690516;601300.994011976;334;2;167;167;1.24 (+- 0.53);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END;287;690303;601618.7944250872;6432;28;287;287;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;166;690237;606090.1144578314;664;4;166;166;1.32 (+- 0.50);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;372;690303;602314.0134408602;9709;41;372;372;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;378;690303;601129.3095238095;8933;37;378;378;1.27 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;172;690528;601078.8779069767;344;2;172;172;1.20 (+- 0.52);1.25;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;167;690528;604821.2035928144;334;2;167;167;1.20 (+- 0.51);1.0;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;224;690282;604212.8482142857;1700;8;224;224;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;296;690303;602038.4966216217;5352;22;296;296;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END;272;690303;601767.6139705882;4176;16;272;272;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;338;690303;602328.2958579882;6562;26;338;338;1.26 (+- 0.51);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;357;690303;601315.5070028012;6578;26;357;357;1.26 (+- 0.52);1.5;1.5;2
7;assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;287;690303;601618.7944250872;5694;24;287;287;1.26 (+- 0.52);1.5;1.5;2
